"A measuring cylinder contains 50 cm^-3 of water. A stone of mass 50g is lowered into the cylinder. Given that the density of the stone is 5g/cm^-3, what is the new reading on the measuring cylinder?,5,,",Level1
"A nuclear payload weighting 5,000 Kg was dropped from a stationary VTOL from a height of 10,000 m above sea level. Assuming that there is no air resistance and that the nuclear payload sinks 5 meters into the ground at sea level and explodes 5 seconds after the payload stopped completely, then sends a shock-wave that starts off at Mach 2( Mach 1 = 340.29 m/s) with a constant deceleration of 200 m/s^-20`, what is the total time taken for the payload to explode and the shockwave to dissipate? Assuming the acceleration due to gravity is 10m/s^-2. Correct to 4.s.f.,,,",Level3
"An oil drum of weight 1500N and diameter 1.0 m rests against a step of height 0.2 m . Calculate the minimum amount of horizontal force applied along the line of action of the center of gravity of the drum needed to push the oil drum over the step.,1.5,,",Level3
"A cuboid with a square base has a density of 3 kg m-3 and a mass of 90 kg. With a length of 7.5 m, find its height. ,5,,",Level3
"Which of the following states that mass and energy are interchangeable? ,5,,",Level2
"[Medium] Two objects have the same size and shape but one is heavier than the other. They are each dropped from rest. Comparing the two objects, the heavier object has ______________________________.,4,,",Level3
"[Hard] At lift off, the mass of a Saturn V rocket is 3.2x10^6kg. The rocket engines produce a thrust of 3.4x10^7N. The gravitational field strength &quot;g&quot; is 10N/kg. What is the initial acceleration of the rocket?,5,,",Level3
"A boy of mass 40 kg is on a waterslide which slopes at 30 degrees to the horizontal. The frictional force up the slope is 120 N. Calculate the boy's of acceleration down the slope. Take the acceleration of free fall g to be 9.81 m s-2. ,5,,",Level1
"What is the SI unit for acceleration?,2.25,,",Level1
"Which Newton's Law of Motion states that for ever action, there is an equal and opposite direction.,1.33,,",Level1
"A mass with a force of 3N is resting on a uniform wooden plank, 5m towards the right of a pivot. What is the moment?,2,,",Level2
"Easy: An object of mass 6kg measures 25cm x 2cm x 3cm. Will the object sink or float in water?,3.66,,",Level3
"Intermediate: A car of mass 1800kg accelerates from a constant velocity of 20ms-1 to 50ms-1 in 10seconds. Calculate the forward thrust of the car engine if the friction acting on the car is 3000N.,3.25,,",Level4
"Hard: A sheet of irregular lamina Which is hung at a corner and is allowed to swing freely will always come to a rest. Explain what caused the lamina to come to a rest?,3.75,,",Level3
"Which of the following is not a VECTOR quantity?,4.63,,",Level1
"A box is being pushed along a rough surface horizontally, and constant acceleration is achieved. If the push is stopped, the box will,4,,",Level5
"A car travels for 10 m in 2 seconds. What can be deduced from the previous statement?,5,,",Level2
"Bob travels from A to B in 0.5s. How long does it take to complete 12 complete periods?,3,,",Level2
"Bob travels from A to B at 0.5s. How long does it take to complete 12 periods?,1.8,,",Level2
"When does an object have a terminal velocity? ,2.6,,",Level2
"What does the area under a Velocity-Time graph represent?,1,,",Level3
"What is a vector quantity?,2.33,,",Level3
"What is the difference between Mass and Weight ,3.5,,",Level3
"Two different forces of 3N and 10N acts on a ball. Which of the following resultant forces is not possible? ,5,,",Level1
"Object X falls freely from rest for 3 seconds and object Y also falls from rest for 6 seconds. Which of the following statements is correct? Y falls____. ,5,,",Level1
"A Bunsen burner is a very stable object because of its _________. ,3.89,,",Level1
"Pure water has a density of 1 g/cm^-3What is pure water's density in kg/m^3,,,",Level3
"What is weight?,2.24,,",Level1
"A wooden block weighing 12N is pulled along a table top by a horizontal force of 20 N. The force of friction acting on the side of the wooden block in contact with the table is 6 N. What is the resultant force causing the toy car to accelerate?,1.88,,",Level1
"A wooden block weighing 12N is pulled along a table top by a horizontal force of 20 N. The force of friction acting on the side of the wooden block in contact with the table is 6 N. What is the resultant force causing the toy car to accelerate?,1.88,,",Level1
"t a steady speed. Which of the following statements is correct?,3.34,,",Level1
"A car mass of 950kg is accelerated from rest to 20m/s over a distance of 125m. What is the net force on the car during this acceleration?,,,",Level2
"A ball of mass 0.50kg is moving towards a boy with a velocity of 20m/s. The boy then kicks the ball in the opposite direction with a velocity of 25m/s. Given the time of contact between the boy and the ball is 0.050s, what is the force exerted on the ball during contact?,,,",Level1
"If an object of mass 10 kg starts from rest and attains a velocity of 12 m/s after 6 s, then the force acting on it is,2,,",Level5
"&quot;A body continues in its state of rest or uniform motion in a straight line unless acted upon by a force&quot; is a statement of,3,,",Level1
"If an object of mass 8 kg starts from rest and attains a velocity of 12 m/s after 6 s, then the force acting on it is,4,,",Level5
"A toy rocket is launched upward from rest with a net acceleration of 2.5 g, where g is the acceleration due to gravity. The engine is turned off after 5 seconds while the rocket continues to move upward with negligible air resistance. Assuming that the mass of the rocket is kept constant, what maximum elevation does the rocket reach in terms of g?,3.5,,",Level1
"Three identical blocks of mass m are stacked vertically. Block 1 is on top and rests on Block 2, which rests on Block 3, which rests on a table. What is the net force acting on Block 1? The weight of the 3 blocks is measured to be 3 N.,3,,",Level2
"Which of the conditions will result in equilibrium for two forces with equal magnitude and opposite direction?,4.11,,",Level3
"A puck with a mass of 300g lies on a flat horizontal surface. There is no friction between the two surfaces. A force of magnitude 1.8N is applied for 10 seconds. What is the acceleration of the puck when the force is acting on it?,3,,",Level1
"A large spring pushes a 2000 kg plane from rest for the first 6m of the runway. The plane's engines have a constant thrust of 54000 N. What is the effective force on the plane if the acceleration is 108ms-1 for the first 6m?,4,,",Level5
"The velocity of a golf ball rolling in a straight line changes from 8m/s to 2m/s in 10s. What is its deceleration, assuming that it is decelerating uniformly?,3,,",Level3
"A car is driving at a velocity of 7m/s at 0.5s and reach 15m/s at 1s. Assuming that the car accelerate uniformly, what is the distance the car cover between 0.5s and 1s?,3,,",Level3
"A stationary football moves when kicked and after that the football player dribble the ball. Which shows the correct order of the newton laws?,,,",Level1
"A stationary football moves when kicked and after that the football player dribble the ball. Which shows the correct order of the newton laws?,,,",Level1
"A stationary football moves when kicked and after that the football player dribble the ball. Which shows the correct order of the newton laws?,,,",Level1
"A block of mass 10 kg is pulled across a rough surface by a 250N force, againts a friction force F. The acceleration of the block is 6m/s2. what is the value of F?,,,",Level1
"What instrument is used to measure directly the circumference of a table tennis ball?,2,,",Level3
"Which two quantities are a scalar and vector respectively?,1,,",Level3
"A man walks 8m to the east followed by another 6m to the south. What is his eastward displacement.,2.75,,",Level2
"A lift is held stationary by a cable. Given that the lift has a mass of 500kg, what is the tension in the cable? (take g=10 N Kg^-1),1,,",Level1
"Which of the following is true (assuming the effect of air resistance is negligible),5,,",Level1
"(Easy) At which point should you support a 1m ruler so that it will be balanced?,3.94,,",Level3
"(Easy) Which of the following cannot be the size of the resultant force when a force of 5N and 20N act on an object?,3,,",Level3
"(Intermediate) Which choice will give the most stability of an object?,4.22,,",Level3
"(Hard) If an object with dimensions of 10m by 55m by 75m accelerates at a rate of 10m/s^2 when a 2N force is applied to the object with a 1N opposing force. Find its density.,5,,",Level3
