"Difficult: A board 10m long, has a pivot exactly in the middle, A watermelon weighing 1000N is 3 m away from the pivot on the left, creating an anti-clockwise moment. Another bag of oranges weighing 700N is placed 4 m away from the pivot on the right, creating a clockwise moment. How far away should a banana weighing 100N be placed to balance the board?,5,,"
"What is the density of a plastic box that has the dimensions 3m x 2m x 3m and weighs 450 kg?,4.25,,"
"A hipster drops his coffee cup from a building 40 m high and falls from the building himself at the same time. Assuming that there is no air resistance, which falling object would hit the ground first?,4.4,,"
"Bazilo is running away from a murderer at a constant velocity of 4m/s. Once Bazilo was 30m away, the murderer throws a knife that accelerates at a constant 4m/s^2. What is the distance between the 2 when Bazilo is stabbed?,3.94,,"
"Which physical quantity is not one of the seven base quantities?,3,,"
"When there are 600 turns of a wire, the length covered by the wire is 3.6 cm. What is the average diameter of the wire?,2,,"
"A rag fell off from the seventh floor while it was being put out to dry. The time taken for the rag to reach the ground was 3.8 s. If air resistance was negligible, what is the velocity of the rag just before it hit the ground and the height of the seventh floor?,4.14,,"
"Easy: Which of the following describes stable equilibrium?,5,,"
"Medium: Which of the following is true?,5,,"
"Difficult: At lift off, the mass of a rocket is 3.2 x 10^6 kg. The rocket engines produce a thrust of 3.4 x 10^7 N. The gravitational field strength g is 10 N/kg. What is the initial acceleration of the rocket?,,,"
"Medium :Physics is approaching a stoplight moving with a velocity of +30.0 m/s. The light turns yellow, and Physics applies the brakes and skids to a stop. If Physics's acceleration is -8.00 m/s2, then determine the displacement of the car during the skidding process.,,,"
"Easy :Two students are discussing their physics homework prior to class. They are discussing an object that is being acted upon by two individual forces (both in a vertical direction); the free-body diagram for the particular object is shown at the right. During the discussion, Anna suggests to Noah that the object under discussion could be moving. In fact, Anna suggests that if friction and air resistance could be ignored (because of their negligible size), the object could be moving in a horizontal direction. According to Anna, an object experiencing forces as described at the right could be experiencing a horizontal motion as described below.Noah objects, arguing that the object could not have any horizontal motion if there are only vertical forces acting upon it. Noah claims that the object must be at rest, perhaps on a table or floor. After all, says Noah, an object experiencing a balance of forces will be at rest. Who do you agree with?,2,,"
"Hard:Which of the following are true ?A:An apple struck his head and he discovered physicsB:The Moment of a force causes an object to turn about a fixed point.C:Temperature is always measured in degrees Fahrenheit.D:We use Lubricant to increase FrictionE:Newton died a Virgin,3.33,,"
"For a book lying on a table,,3.93,,"
"An object has a mass of 2.3kg and a density of 2.15kg/m3. what is the volume of the object?,2,,"
"What is uniform acceleration?,4.16,,"
"what is the definition of centre of gravity?,4.35,,"
"the vernier calipers shows a 0.24 cm reading when closed. The attachment shows a diameter of the ball. Calculate the actual reading of the vernier calipers. (refer to attachment),4.54,,"
"if the forces acting upon are balanced, then the object,4,,"
"Normal Question. Uh, What is the SI Unit of Time?,2.23,,"
"HardIf a Guy is in a car, and he is driving the car at 20ms-1 speed. When suddenly, he crashes the car into a tree. He felt a force hit him just as he hit the tree. Which of Newton's Laws of Motion happened to that guy,2.13,,"
"Even More Hard.What is 1 Gigagram Divided by 1 PicogramState your answer in standard formDo you want a hint?Giga is 10^12Pico is 10^-12,1.33,,"
"Mr Bean decides to drive in a regular circle. He took 1 hour to drive from the shopping centre and back to the same shopping centre. What will the displacement graph look like?,4.82,,"
"Pusheen the cat's new year resolution is to lose weight. However to do so, Pusheen needs to know what is it's current weight to plan how much mass it wants to lose. It realize people commonly use the term &quot;lose WEIGHT&quot; but yet it plans how much MASS it wants to lose. What is the different between weight and mass?,4.1,,"
"Girl A drags Boy B across the corridor of the school like a typical scene in an anime. Boy B weighs 45kg. Girl A pulls with a force of 50N while the frictional force on Boy B is 30N. What is the acceleration of Boy B?,4.38,,"
"[Easy] Which of the following is correct? ,4.18,,"
"[Medium] Which of the following will decrease the period of a pendulum swing? ,4.33,,"
"[Hard] What force is needed to give an acceleration of 10 ms-2 to a box that weighs 250g?,3,,"
"Messi is having possession of the ball. He stops for 2s and sprints forward for 20m at a constant speed of 4m/s. He then ran at a slower speed(but still at a constant rate) for x seconds and later sprints forward at a constant speed of 4.44m/s for 13.3m. And finally he scores the goal. Given that the total time for the goal to be scored is 12s(also including stopping time) and the total distance Messi travelled was 40m, find x seconds.,4.33,,"
"[EZ] Which of the following correcly show a pair of scalar and vector quantity?[ scalar   /  vector  ],5,,"
"Kai Kai and Chia Chia, the two pandas of the zoo, are wrestling. Chia Chia wants to push Kai Kai but was unable to. What is a possible explanation of this observation?,3.91,,"
"[Medium] Two objects have the same size and shape. However, one is heavier than the other. They are each drop from rest at the same time.Comparing the objects. the heavier object has,5,,"
"[Hard] A Ferrari F430 driver takes 2 hours to make a journey of 75km. During the journey, he takes a 30 mins break and spends 1/4 of an hour stationary at a gas station. At what average speed does she need to travel during the rest of the time for the whole journey to take 2 hours?,4,,"
"Mary Jane is stuck on top of Oscorp Tower and Spiderman and the Green Goblin are now racing in order to get her. Spiderman is now running on top of Building A at a constant speed of 6m/s for 4s. He later leaps forward to Building B but sprained his foot just as he leaps off Building A .The gap between the two buildings is 4m and Spiderman landed on Buiding B 1.5s after he leapt off Building A. As a result, when he lands on Building B he decelerates uniformly at a rate of 0.20m/s^2 of his original running speed. After 5s, Spiderman leaps off Building B, immediately shoots a web and swings with an acceleration of 1m/s^2(of running speed on building B) for 6s. Simultaneously, Green Goblin is riding on his  Globin Glider and is travelling at  a constant speed of 15m/s from Building A. Who managed to reach Mary Jane the first? Assume Green Goblin is travelling on the same altitude as the top of Oscorp Tower.(please tell me if this question can be doneeee, thx!),3,,"
