"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
"경기도 수원시",경기도 수원시 권선구 세지로42번길 25-8,,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2556552,127.0178965,2021-02-08
"경기도 수원시",경기도 수원시 권선구 경수대로235번길 68-4,,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2495736,127.0142546,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 동수원로 335,경기도 수원시 팔달구 인계동 1128,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2585438,127.0359219,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 351-4,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2716545,127.0330865,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 장다리로219번길 16,경기도 수원시 팔달구 인계동 973,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.269683,127.0251711,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 557,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.3261781,126.9853373,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자동 873-2,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2991484,126.9945921,2021-02-08
"경기도 수원시",경기도 수원시 장안구 경수대로 838,,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2973189,127.0158408,2021-02-08
"경기도 수원시",경기도 수원시 장안구 금당로39번길 33,,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.3045633,127.0146464,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 조원동 860,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.3036259,127.0171954,2021-02-08
"경기도 수원시",경기도 수원시 장안구 금당로39번길 34,,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.3018146,127.0191463,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장동 34-10,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.3267008,126.9860367,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장동 593-4,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.3072307,126.9966442,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장동 603-7,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.3053207,126.9994755,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 팔달문로115번길 43,경기도 수원시 팔달구 지동 473,생활방범,3,200,360도전방면,30,2017-09,031-228-3308,37.2835404,127.0273065,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 64-3,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2793171,127.005092,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 259-13,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2853449,126.9976947,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 436-1,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2780729,126.9887311,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 654,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2832902,126.9924739,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서동 744,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2887869,126.9990364,2021-02-08
"경기도 수원시",경기도 수원시 권선구 오목천로 96,경기도 수원시 권선구 고색동 980,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2409657,126.9737039,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 992,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2363271,126.9816506,2021-02-08
"경기도 수원시",경기도 수원시 권선구 구운로45번길 59-46,경기도 수원시 권선구 구운동 524,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2762949,126.9729574,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 천천동 442-2,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2856481,126.9751978,2021-02-08
"경기도 수원시",경기도 수원시 권선구 여기산로26번길 30,경기도 수원시 권선구 서둔동 256,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2817388,126.980623,2021-02-08
"경기도 수원시",경기도 수원시 권선구 서호동로14번길 76-33,경기도 수원시 권선구 서둔동 27-114,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2636026,126.9907518,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 945,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.242044,126.9635604,2021-02-08
"경기도 수원시",경기도 수원시 권선구 서수원로 219,경기도 수원시 권선구 오목천동 953,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2466585,126.9674239,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 958,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2449377,126.9680671,2021-02-08
"경기도 수원시",경기도 수원시 권선구 입북로 50,경기도 수원시 권선구 입북동 811,생활방범,3,200,360도전방면,30,2013-11,031-228-3308,37.2961223,126.959427,2021-02-08
"경기도 수원시",경기도 수원시 권선구 탑동로57번길 35,경기도 수원시 권선구 탑동 746-1,생활방범,4,200,360도전방면,30,2013-11,031-228-3308,37.2730418,126.9720697,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 948-2,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2662372,127.0782808,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 948-2,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2662372,127.0782808,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 1012-4,생활방범,4,200,360도전방면,30,2014-02,031-228-3308,37.2505232,127.0783891,2021-02-08
"경기도 수원시",경기도 수원시 영통구 봉영로1770번길 21,,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2674043,127.0847419,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 1012,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2612669,127.027784,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 613-1,생활방범,3,200,360도전방면,30,2017-01,031-228-3308,37.2677086,127.0309767,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 488-3,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2679881,127.0299508,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 동수원로 397,경기도 수원시 팔달구 인계동 1117,생활방범,4,200,360도전방면,30,2014-02,031-228-3308,37.2630124,127.0377502,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 동수원로 397,경기도 수원시 팔달구 인계동 1117,생활방범,5,200,360도전방면,30,2017-01,031-228-3308,37.2630124,127.0377502,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 율전동 125,생활방범,4,200,360도전방면,30,2014-02,031-228-3308,37.3067578,126.9698998,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 56-1,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2854586,126.9739799,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 981,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2393261,126.9748428,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 910-12,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.239299,126.9744258,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 845,생활방범,3,200,360도전방면,30,2014-02,031-228-3308,37.2375428,126.9782018,2021-02-08
"경기도 수원시",경기도 수원시 권선구 동수원로146번길 54-21,경기도 수원시 권선구 곡반정동 513-9,생활방범,5,200,360도전방면,30,2017-05,031-228-3308,37.2447137,127.033256,2021-02-08
"경기도 수원시",경기도 수원시 권선구 세권로43번길 48-11,,생활방범,5,200,360도전방면,30,2014-02,031-228-3308,37.2612693,127.0108069,2021-02-08
"경기도 수원시",경기도 수원시 영통구 권광로304번길 32,,생활방범,4,200,360도전방면,30,2017-05,031-228-3308,37.2740407,127.038646,2021-02-08
"경기도 수원시",경기도 수원시 영통구 삼성로 318,경기도 수원시 영통구 원천동 300-13,생활방범,3,200,360도전방면,30,2017-05,031-228-3308,37.2667384,127.0688338,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 화양로21번길 78,,생활방범,4,200,360도전방면,30,2017-05,031-228-3308,37.2781545,126.9942223,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 261-7,생활방범,3,200,360도전방면,30,2017-05,031-228-3308,37.2474608,126.9687873,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 701,생활방범,5,200,360도전방면,30,2017-05,031-228-3308,37.2369119,126.9773455,2021-02-08
"경기도 수원시",경기도 수원시 권선구 서호동로14번길 52-29,경기도 수원시 권선구 서둔동 27-63,생활방범,4,200,360도전방면,30,2017-05,031-228-3308,37.2645125,126.9893988,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 상광교동 산4-1,재난재해,3,200,360도전방면,30,2014-02,031-228-3308,37.3464248,127.0135582,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 상광교동 산 1,재난재해,4,200,360도전방면,30,2014-02,031-228-3308,37.344648,127.0257801,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 하광교동 산 29-1,재난재해,2,200,360도전방면,30,2014-02,031-228-3308,37.3276437,127.0349141,2021-02-08
"경기도 수원시",경기도 수원시 권선구 서호서로21번길 27,경기도 수원시 권선구 서둔동 151-1,생활방범,4,200,360도전방면,30,2017-06,031-228-3308,37.2697104,126.9825093,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 332-1,생활방범,1,130,360도전방면,30,2013-03,031-228-3308,37.3120947,126.9830281,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 313-22,생활방범,1,130,360도전방면,30,2013-03,031-228-3308,37.3122839,126.9827798,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,130,360도전방면,30,2013-06,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,130,360도전방면,30,2013-06,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,200,360도전방면,30,2017-01,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,130,360도전방면,30,2013-06,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,130,360도전방면,30,2013-06,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",경기도 수원시 장안구 이목로 24-25,,생활방범,4,130,360도전방면,30,2013-06,031-228-3308,37.309203,126.986537,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 연무동 164-1,생활방범,4,130,360도전방면,30,2013-10,031-228-3308,37.2921278,127.0243319,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 연무동 산 21-1,생활방범,4,130,360도전방면,30,2013-10,031-228-3308,37.291623,127.0254708,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 연무동 산 22-3,생활방범,1,130,360도전방면,30,2013-10,031-228-3308,37.2915961,127.0245912,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 연무동 산 21-1,생활방범,1,130,360도전방면,30,2013-10,031-228-3308,37.291623,127.0254708,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 149-1,생활방범,4,130,360도전방면,30,2013-12,031-228-3308,37.2976257,126.9559862,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 149-1,생활방범,4,130,360도전방면,30,2013-12,031-228-3308,37.2976257,126.9559862,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 815,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.2984803,126.9522138,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 103-8,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.3006241,126.9512359,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 818,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.3005982,126.9538414,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 818,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.3005982,126.9538414,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 818,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.3005982,126.9538414,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡동 1092,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.2720941,126.943645,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡동 1092,생활방범,3,200,360도전방면,30,2013-12,031-228-3308,37.2720941,126.943645,2021-02-08
"경기도 수원시",경기도 수원시 권선구 새터로 22,,생활방범,5,200,360도전방면,30,2017-06,031-228-3308,37.253881,127.0064551,2021-02-08
"경기도 수원시",경기도 수원시 권선구 새터로37번길 55,,생활방범,5,200,360도전방면,30,2017-06,031-228-3308,37.2518536,127.0084501,2021-02-08
"경기도 수원시",경기도 수원시 장안구 송원로24번길 17,경기도 수원시 장안구 송죽동 380-10,생활방범,2,200,360도전방면,30,2016-10,031-228-3308,37.2976529,127.0066715,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로103번길 109-1,경기도 수원시 팔달구 매향동 125-8,생활방범,2,200,360도전방면,30,2017-05,031-228-3308,37.2842084,127.0207551,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 59-6,경기도 수원시 팔달구 매향동 122-95,생활방범,2,41,360도전방면,30,2014-01,031-228-3308,37.2843164,127.0215332,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 매향동 124-15,생활방범,1,200,360도전방면,30,2017-01,031-228-3308,37.2849291,127.0213642,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 매향동 124-15,생활방범,3,200,360도전방면,30,2017-02,031-228-3308,37.2849291,127.0213642,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 73-12,경기도 수원시 팔달구 매향동 121-118,생활방범,2,41,360도전방면,30,2014-01,031-228-3308,37.2854606,127.0220071,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 75-16,경기도 수원시 팔달구 매향동 121-106,생활방범,1,41,360도전방면,30,2014-01,031-228-3308,37.2857399,127.0218944,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 75-2,경기도 수원시 팔달구 매향동 121-100,생활방범,1,41,360도전방면,30,2014-01,031-228-3308,37.2854605,127.0225596,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡대로 77-8,경기도 수원시 팔달구 매향동 121-89,생활방범,2,41,360도전방면,30,2014-01,031-228-3308,37.2857669,127.022368,2021-02-08
