단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수
C2514,501,아파트,경상남도,국민임대,46.9,24,10.0,A,13625000,138720,0.0,1.0,405.0,648.0
C2514,501,아파트,경상남도,국민임대,51.92,44,10.0,A,17342000,161020,0.0,1.0,405.0,648.0
C2514,501,아파트,경상남도,국민임대,51.93,198,10.0,A,17342000,161020,0.0,1.0,405.0,648.0
C2514,501,아파트,경상남도,국민임대,51.93,35,10.0,A,17342000,161020,0.0,1.0,405.0,648.0
C1368,896,아파트,경상북도,국민임대,39.82,176,29.0,A,13731000,117330,0.0,10.0,900.0,861.0
C1368,896,아파트,경상북도,국민임대,46.9,180,29.0,A,18726000,158540,0.0,10.0,900.0,861.0
C1368,896,아파트,경상북도,국민임대,51.93,450,29.0,A,22969000,194730,0.0,10.0,900.0,861.0
C1368,896,아파트,경상북도,국민임대,51.93,90,29.0,A,22969000,194730,0.0,10.0,900.0,861.0
C1057,521,아파트,경상북도,국민임대,39.82,134,24.0,A,13731000,117330,0.0,4.0,521.0,521.0
C1057,521,아파트,경상북도,국민임대,46.9,135,24.0,A,18726000,158540,0.0,4.0,521.0,521.0
C1057,521,아파트,경상북도,국민임대,51.93,207,24.0,A,22969000,194730,0.0,4.0,521.0,521.0
C1057,521,아파트,경상북도,국민임대,51.93,45,24.0,A,22969000,194730,0.0,4.0,521.0,521.0
C2336,458,아파트,경상북도,국민임대,39.49,82,13.0,A,15354000,104840,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,39.62,30,13.0,A,15354000,104840,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,39.63,60,13.0,A,15354000,104840,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,46.59,58,13.0,A,19787000,134300,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,46.7,56,13.0,A,19787000,134300,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,46.9,116,13.0,A,19787000,134300,0.0,2.0,399.0,562.0
C2336,458,아파트,경상북도,국민임대,59.89,56,13.0,A,30221000,205060,0.0,2.0,399.0,562.0
C1026,290,아파트,경상북도,국민임대,51.66,180,10.0,A,22876000,96580,0.0,2.0,205.0,422.0
C1026,290,아파트,경상북도,국민임대,59.99,110,10.0,A,25419000,121980,0.0,2.0,205.0,422.0
C2256,409,아파트,경상남도,국민임대,29.91,88,7.0,A,8394000,65950,0.0,1.0,316.0,344.0
C2256,409,아파트,경상남도,국민임대,36.62,131,7.0,A,9592000,91140,0.0,1.0,316.0,344.0
C2256,409,아파트,경상남도,국민임대,46.9,132,7.0,A,15590000,136710,0.0,1.0,316.0,344.0
C2256,409,아파트,경상남도,국민임대,51.93,40,7.0,A,19187000,167890,0.0,1.0,316.0,344.0
C2256,409,아파트,경상남도,국민임대,51.93,18,7.0,A,19187000,167890,0.0,1.0,316.0,344.0
C1900,586,아파트,전라북도,국민임대,36.63,90,2.0,A,8738000,74890,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,36.63,60,2.0,A,8738000,74890,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,39.51,86,2.0,A,12483000,84880,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,46.73,86,2.0,A,17477000,106090,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,46.9,72,2.0,A,17477000,106090,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,46.9,48,2.0,A,17477000,106090,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,51.93,120,2.0,A,21221000,124830,0.0,2.0,472.0,596.0
C1900,586,아파트,전라북도,국민임대,51.93,24,2.0,A,21221000,124830,0.0,2.0,472.0,596.0
C2666,1084,아파트,부산광역시,국민임대,39.74,178,23.0,A,16723000,115180,0.0,1.0,837.0,701.0
C2666,1084,아파트,부산광역시,국민임대,39.96,254,23.0,A,16723000,115180,0.0,1.0,837.0,701.0
C2666,1084,아파트,부산광역시,국민임대,39.96,26,23.0,A,16723000,115180,0.0,1.0,837.0,701.0
C2666,1084,아파트,부산광역시,국민임대,46.56,165,23.0,A,21058000,151110,0.0,1.0,837.0,701.0
C2666,1084,아파트,부산광역시,국민임대,46.56,289,23.0,A,21058000,151110,0.0,1.0,837.0,701.0
C2666,1084,아파트,부산광역시,국민임대,46.77,172,23.0,A,21058000,151110,0.0,1.0,837.0,701.0
C2361,1174,아파트,경기도,국민임대,39.72,172,9.0,H,23720000,197230,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,39.72,76,9.0,H,23720000,197230,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,39.77,174,9.0,A,23720000,197230,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,46.9,189,9.0,A,37454000,259660,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,46.9,25,9.0,A,37454000,259660,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,46.9,90,9.0,A,37454000,259660,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,46.9,45,9.0,A,37454000,259660,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,46.96,33,9.0,A,37454000,259660,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,51.93,124,9.0,H,45193000,308350,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,51.93,78,9.0,H,45193000,308350,0.0,4.0,1026.0,1117.0
C2361,1174,아파트,경기도,국민임대,59.61,168,9.0,H,61674000,370790,0.0,4.0,1026.0,1117.0
C1642,270,아파트,전라남도,국민임대,39.72,105,14.0,A,12483000,78670,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,39.72,15,14.0,A,12483000,78670,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,46.79,12,14.0,A,17477000,107200,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,46.9,45,14.0,A,17477000,107200,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,46.9,27,14.0,A,17477000,107200,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,46.9,26,14.0,A,17477000,107200,0.0,6.0,222.0,297.0
C1642,270,아파트,전라남도,국민임대,46.9,40,14.0,A,17477000,107200,0.0,6.0,222.0,297.0
C1013,1308,아파트,광주광역시,국민임대,39.65,291,16.0,A,20770000,108900,0.0,6.0,1119.0,1665.0
C1013,1308,아파트,광주광역시,국민임대,46.22,510,16.0,A,24665000,135960,0.0,6.0,1119.0,1665.0
C1013,1308,아파트,광주광역시,국민임대,46.22,70,16.0,A,24665000,135960,0.0,6.0,1119.0,1665.0
C1013,1308,아파트,광주광역시,국민임대,46.76,177,16.0,A,24665000,135960,0.0,6.0,1119.0,1665.0
C1013,1308,아파트,광주광역시,국민임대,51.86,260,16.0,A,29859000,156850,0.0,6.0,1119.0,1665.0
C2232,355,아파트,광주광역시,국민임대,39.72,58,13.0,A,19819000,110110,0.0,3.0,354.0,248.0
C2232,355,아파트,광주광역시,국민임대,39.85,56,13.0,A,19819000,110110,0.0,3.0,354.0,248.0
C2232,355,아파트,광주광역시,국민임대,46.9,96,13.0,A,24775000,133780,0.0,3.0,354.0,248.0
C2232,355,아파트,광주광역시,국민임대,59.88,145,13.0,A,39641000,222340,0.0,3.0,354.0,248.0
C1973,384,아파트,광주광역시,국민임대,39.72,42,15.0,A,19819000,110110,0.0,3.0,384.0,457.0
C1973,384,아파트,광주광역시,국민임대,39.85,42,15.0,A,19819000,110110,0.0,3.0,384.0,457.0
C1973,384,아파트,광주광역시,국민임대,59.88,300,15.0,A,39641000,222340,0.0,3.0,384.0,457.0
C2458,853,아파트,광주광역시,국민임대,46.59,61,28.0,E,78080000,40670,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,46.9,432,28.0,E,78080000,40670,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,46.9,2,28.0,E,78080000,40670,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,46.9,56,28.0,E,78080000,40670,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,51.89,22,28.0,A,29730000,165690,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,51.93,195,28.0,A,29730000,165690,0.0,3.0,853.0,910.0
C2458,853,아파트,광주광역시,국민임대,51.93,85,28.0,A,29730000,165690,0.0,3.0,853.0,910.0
C2574,996,아파트,광주광역시,국민임대,39.48,180,14.0,A,19973000,111090,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,39.72,176,14.0,A,19973000,111090,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,39.72,88,14.0,A,19973000,111090,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,46.9,165,14.0,A,26217000,142310,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,46.9,15,14.0,A,26217000,142310,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,46.9,78,14.0,A,26217000,142310,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,46.9,132,14.0,A,26217000,142310,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,51.93,135,14.0,A,32459000,172280,0.0,6.0,895.0,826.0
C2574,996,아파트,광주광역시,국민임대,51.93,27,14.0,A,32459000,172280,0.0,6.0,895.0,826.0
C2133,355,아파트,광주광역시,국민임대,39.72,115,10.0,A,19973000,111090,0.0,3.0,330.0,328.0
C2133,355,아파트,광주광역시,국민임대,39.72,13,10.0,A,19973000,111090,0.0,3.0,330.0,328.0
C2133,355,아파트,광주광역시,국민임대,46.9,48,10.0,A,26217000,142310,0.0,3.0,330.0,328.0
C2133,355,아파트,광주광역시,국민임대,46.9,95,10.0,A,26217000,142310,0.0,3.0,330.0,328.0
C2133,355,아파트,광주광역시,국민임대,51.93,70,10.0,A,32459000,172280,0.0,3.0,330.0,328.0
C2133,355,아파트,광주광역시,국민임대,51.93,14,10.0,A,32459000,172280,0.0,3.0,330.0,328.0
C2096,492,아파트,광주광역시,국민임대,36.19,52,11.0,A,13022000,77110,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,36.23,50,11.0,A,13022000,77110,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,36.3,26,11.0,A,13022000,77110,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,36.63,90,11.0,A,13022000,81540,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,36.63,30,11.0,A,13022000,81540,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,46.22,159,11.0,A,17704000,97600,0.0,2.0,347.0,525.0
C2096,492,아파트,광주광역시,국민임대,46.22,85,11.0,A,17704000,97600,0.0,2.0,347.0,525.0
C2010,861,아파트,광주광역시,국민임대,39.84,398,15.0,A,16140000,85760,0.0,3.0,608.0,690.0
C2010,861,아파트,광주광역시,국민임대,39.84,87,15.0,A,16140000,85760,0.0,3.0,608.0,690.0
C2010,861,아파트,광주광역시,국민임대,39.84,13,15.0,A,16140000,85760,0.0,3.0,608.0,690.0
C2010,861,아파트,광주광역시,국민임대,49.51,324,15.0,A,23131000,103250,0.0,3.0,608.0,690.0
C2010,861,아파트,광주광역시,국민임대,49.51,39,15.0,A,23131000,119160,0.0,3.0,608.0,690.0
C1879,711,아파트,광주광역시,국민임대,46.9,208,12.0,A,19819000,110850,0.0,2.0,573.0,713.0
C1879,711,아파트,광주광역시,국민임대,46.9,15,12.0,A,19819000,110850,0.0,2.0,573.0,713.0
C1879,711,아파트,광주광역시,국민임대,46.9,132,12.0,A,19819000,110850,0.0,2.0,573.0,713.0
C1879,711,아파트,광주광역시,국민임대,51.93,313,12.0,A,24775000,135010,0.0,2.0,573.0,713.0
C1879,711,아파트,광주광역시,국민임대,51.93,43,12.0,A,24775000,135010,0.0,2.0,573.0,713.0
C1131,901,아파트,광주광역시,국민임대,51.49,234,10.0,A,19050000,139980,0.0,7.0,668.0,1019.0
C1131,901,아파트,광주광역시,국민임대,51.95,480,10.0,A,19223000,141460,0.0,7.0,668.0,1019.0
C1131,901,아파트,광주광역시,국민임대,59.64,151,10.0,A,22067000,233860,0.0,7.0,668.0,1019.0
C1131,901,아파트,광주광역시,국민임대,59.64,36,10.0,A,22067000,233860,0.0,7.0,668.0,1019.0
C1468,815,아파트,광주광역시,국민임대,39.77,419,17.0,A,16852000,95960,0.0,1.0,574.0,810.0
C1468,815,아파트,광주광역시,국민임대,39.77,64,17.0,A,16852000,95960,0.0,1.0,574.0,810.0
C1468,815,아파트,광주광역시,국민임대,39.77,20,17.0,A,16852000,95960,0.0,1.0,574.0,810.0
C1468,815,아파트,광주광역시,국민임대,49.51,258,17.0,A,24343000,129850,0.0,1.0,574.0,810.0
C1468,815,아파트,광주광역시,국민임대,49.51,54,17.0,A,24343000,129850,0.0,1.0,574.0,810.0
C1213,312,아파트,전라북도,국민임대,36.45,27,8.0,A,13987000,81540,0.0,6.0,224.0,148.0
C1213,312,아파트,전라북도,국민임대,36.57,27,8.0,A,13987000,81540,0.0,6.0,224.0,148.0
C1213,312,아파트,전라북도,국민임대,36.72,123,8.0,A,13987000,81540,0.0,6.0,224.0,148.0
C1213,312,아파트,전라북도,국민임대,46.21,84,8.0,A,17708000,101920,0.0,6.0,224.0,148.0
C1213,312,아파트,전라북도,국민임대,46.21,27,8.0,A,17708000,101920,0.0,6.0,224.0,148.0
C1213,312,아파트,전라북도,국민임대,46.7,24,8.0,A,17708000,101920,0.0,6.0,224.0,148.0
C1173,571,아파트,충청남도,국민임대,39.72,70,7.0,A,13731000,118580,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,39.72,28,7.0,A,13731000,118580,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,41.55,98,7.0,A,14981000,124830,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,46.9,90,7.0,A,18726000,149810,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,46.9,135,7.0,A,18726000,149810,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,46.9,52,7.0,A,18726000,149810,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,46.9,26,7.0,A,18726000,149810,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,51.93,60,7.0,A,27465000,174770,0.0,2.0,483.0,609.0
C1173,571,아파트,충청남도,국민임대,51.93,12,7.0,A,27465000,174770,0.0,2.0,483.0,609.0
C2492,594,아파트,경상북도,국민임대,36.66,90,23.0,A,8738000,86140,0.0,5.0,480.0,585.0
C2492,594,아파트,경상북도,국민임대,36.66,30,23.0,A,8738000,86140,0.0,5.0,480.0,585.0
C2492,594,아파트,경상북도,국민임대,51.93,236,23.0,A,18101000,127320,0.0,5.0,480.0,585.0
C2492,594,아파트,경상북도,국민임대,51.93,58,23.0,A,18101000,127320,0.0,5.0,480.0,585.0
C2492,594,아파트,경상북도,국민임대,59.88,180,23.0,A,21221000,163530,0.0,5.0,480.0,585.0
C2032,944,아파트,경상남도,국민임대,51.78,135,23.0,A,24969000,149810,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,51.78,22,23.0,A,24969000,149810,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.85,102,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.85,178,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.89,82,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.92,157,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.92,224,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2032,944,아파트,경상남도,국민임대,59.95,44,23.0,A,31210000,187260,0.0,1.0,958.0,1162.0
C2094,410,아파트,경상남도,국민임대,36.22,90,16.0,A,13633000,101830,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,36.22,36,16.0,A,13633000,101830,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,39.15,64,16.0,A,14742000,107060,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,39.15,33,16.0,A,14742000,107060,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,46.47,97,16.0,A,17499000,116200,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,46.48,60,16.0,A,17499000,116200,0.0,20.0,402.0,318.0
C2094,410,아파트,경상남도,국민임대,46.48,30,16.0,A,17499000,116200,0.0,20.0,402.0,318.0
C1880,635,아파트,경상남도,국민임대,51.86,422,15.0,A,22628000,131980,0.0,20.0,508.0,761.0
C1880,635,아파트,경상남도,국민임대,51.92,31,15.0,A,22628000,131980,0.0,20.0,508.0,761.0
C1880,635,아파트,경상남도,국민임대,51.96,66,15.0,A,22628000,131980,0.0,20.0,508.0,761.0
C1880,635,아파트,경상남도,국민임대,59.99,116,15.0,A,27657000,148320,0.0,20.0,508.0,761.0
C2089,962,아파트,경상남도,국민임대,39.72,255,27.0,A,13625000,123870,0.0,1.0,873.0,572.0
C2089,962,아파트,경상남도,국민임대,39.72,90,27.0,A,13625000,123870,0.0,1.0,873.0,572.0
C2089,962,아파트,경상남도,국민임대,39.73,128,27.0,A,13625000,123870,0.0,1.0,873.0,572.0
C2089,962,아파트,경상남도,국민임대,46.9,129,27.0,A,19819000,136250,0.0,1.0,873.0,572.0
C2089,962,아파트,경상남도,국민임대,51.93,120,27.0,A,23536000,148630,0.0,1.0,873.0,572.0
C2089,962,아파트,경상남도,국민임대,51.93,240,27.0,A,23536000,148630,0.0,1.0,873.0,572.0
C1744,822,아파트,경기도,국민임대,51.77,264,13.0,A,28214000,192910,0.0,2.0,827.0,979.0
C1744,822,아파트,경기도,국민임대,51.77,172,13.0,A,28214000,192910,0.0,2.0,827.0,979.0
C1744,822,아파트,경기도,국민임대,51.93,86,13.0,A,28214000,194210,0.0,2.0,827.0,979.0
C1744,822,아파트,경기도,국민임대,51.93,16,13.0,A,28214000,194210,0.0,2.0,827.0,979.0
C1744,822,아파트,경기도,국민임대,59.88,284,13.0,A,31583000,263600,0.0,2.0,827.0,979.0
C2046,1129,아파트,경기도,국민임대,46.9,221,10.0,A,21555000,179620,0.0,4.0,1137.0,1306.0
C2046,1129,아파트,경기도,국민임대,46.9,75,10.0,A,21555000,179620,0.0,4.0,1137.0,1306.0
C2046,1129,아파트,경기도,국민임대,46.9,150,10.0,A,21555000,179620,0.0,4.0,1137.0,1306.0
C2046,1129,아파트,경기도,국민임대,51.93,377,10.0,A,26385000,220490,0.0,4.0,1137.0,1306.0
C2046,1129,아파트,경기도,국민임대,51.93,66,10.0,A,26385000,220490,0.0,4.0,1137.0,1306.0
C2046,1129,아파트,경기도,국민임대,59.88,240,10.0,A,34562000,289880,0.0,4.0,1137.0,1306.0
C2071,1479,아파트,경기도,국민임대,39.72,133,21.0,A,15111000,126340,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,39.72,133,21.0,A,15111000,126340,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,46.9,225,21.0,A,21555000,179620,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,46.9,223,21.0,A,21555000,179620,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,46.9,120,21.0,A,21555000,179620,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,46.9,75,21.0,A,21555000,179620,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,46.9,150,21.0,A,21555000,179620,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,51.93,360,21.0,A,26385000,220490,0.0,3.0,1488.0,1398.0
C2071,1479,아파트,경기도,국민임대,51.93,60,21.0,A,26385000,220490,0.0,3.0,1488.0,1398.0
C2635,330,아파트,경기도,국민임대,51.86,141,1.0,A,28838000,241080,0.0,3.0,259.0,442.0
C2635,330,아파트,경기도,국민임대,51.86,9,1.0,A,28838000,241080,0.0,3.0,259.0,442.0
C2635,330,아파트,경기도,국민임대,59.83,30,1.0,A,35455000,296720,0.0,3.0,259.0,442.0
C2635,330,아파트,경기도,국민임대,59.88,141,1.0,A,35455000,297220,0.0,3.0,259.0,442.0
C2635,330,아파트,경기도,국민임대,59.88,9,1.0,A,35455000,297220,0.0,3.0,259.0,442.0
C2390,386,아파트,경기도,국민임대,51.86,81,4.0,A,28838000,241080,0.0,4.0,299.0,422.0
C2390,386,아파트,경기도,국민임대,51.86,9,4.0,A,28838000,241080,0.0,4.0,299.0,422.0
C2390,386,아파트,경기도,국민임대,59.88,287,4.0,A,35455000,297220,0.0,4.0,299.0,422.0
C2390,386,아파트,경기도,국민임대,59.88,9,4.0,A,35455000,297220,0.0,4.0,299.0,422.0
C2561,456,아파트,경기도,국민임대,39.48,120,7.0,A,15376000,145840,1.0,4.0,399.0,441.0
C2561,456,아파트,경기도,국민임대,46.81,40,7.0,A,18301000,207140,1.0,4.0,399.0,441.0
C2561,456,아파트,경기도,국민임대,46.81,80,7.0,A,18301000,207140,1.0,4.0,399.0,441.0
C2561,456,아파트,경기도,국민임대,59.57,216,7.0,A,23743000,305650,1.0,4.0,399.0,441.0
C1663,642,아파트,대전광역시,국민임대,51.86,178,3.0,A,17362000,231540,1.0,5.0,567.0,700.0
C1663,642,아파트,대전광역시,국민임대,51.91,84,3.0,A,17362000,231540,1.0,5.0,567.0,700.0
C1663,642,아파트,대전광역시,국민임대,51.96,167,3.0,A,17362000,231540,1.0,5.0,567.0,700.0
C1663,642,아파트,대전광역시,국민임대,59.99,213,3.0,A,20086000,282800,1.0,5.0,567.0,700.0
C2490,302,아파트,대구광역시,국민임대,51.86,194,4.0,A,23196000,199400,0.0,2.0,217.0,340.0
C2490,302,아파트,대구광역시,국민임대,59.57,108,4.0,A,26082000,234340,0.0,2.0,217.0,340.0
C2066,757,아파트,대구광역시,국민임대,36.62,217,22.0,B,13007000,105280,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,36.62,69,22.0,B,13007000,105280,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,36.62,51,22.0,B,13007000,105280,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,39.68,140,22.0,B,14863000,117670,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,39.68,28,22.0,B,14863000,117670,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,46.9,63,22.0,B,20439000,167230,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,46.9,50,22.0,B,20439000,167230,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,46.9,26,22.0,B,20439000,167230,0.0,2.0,660.0,503.0
C2066,757,아파트,대구광역시,국민임대,46.9,63,22.0,B,20439000,167230,0.0,2.0,660.0,503.0
